Arbetarskyddsnämnden|The Joint Occupational Safety Council,&amp;quot;the joint council of the Confederation of Trade Unions (LO), the Negotiation Cartel for Salaried Employees in the Private Business Sector (PTK), and the Swedish Employers&amp;#39; Confederation (SAF) in matters pertaining to occupational safety and health.&amp;quot; 
arbete|work, job, employment, occupation 
arbete|work,go to work 
arbete|(piece of) work,the collected works of Strindberg 
arbete|work,accident at work 
arbetsam|difficult,strenuous 
arbetsam|hard-working,industrious 
arbets:biträde|work assistant,&amp;quot;Employers taking on a work assistant are entitled to a government subsidy.&amp;quot; 
Arbetsdomstolen|the Labour Market Court,&amp;quot;A special court for the settlement of disputes concerning collective agreements or the relationship between employers and employees.&amp;quot; 
arbets:för|fit for work,capable of working 
arbets:förmedling|agency),employment service (office 
arbetsgivar:avgift|employment (payroll) tax,employer&amp;#39;s contribution 
arbets:givare|employer,the Employers&amp;#39; Association 
Arbetsgivarverket|the Natioal Agency for Government Employers 
arbets:grupp|(working) team (party),set up (put together) a working group 
arbets:kraft|labour,manpower 
arbetslivs:erfarenhet|job (work) experience,experience of some form of gainful employment 
arbetslös|out of work,unemployed 
arbetslös:het|unemployment,high level of unemployment 
arbetslöshets:försäkring|unemployment insurance,&amp;quot;A person who is a member of an unemployment benefit society is usually entitled to benefits from the society&amp;#39;s unemployment benefit fund. Other persons without work are entitled to cash labour market assistance (unemployment allowance paid in cash). Applications for the latter must be submitted to the employment service).&amp;quot; 
arbetslöshets:kassa|unemployment benefit society (fund) 
arbets:marknad|labour market,on the labour market 
arbetsmarknads:institut (AMI)|employability institute,a local organization (affiliated to the county labour boards) providing services for companies and certain categories of job seekers (e.g. the disabled) 
Arbetsmarknadsstyrelsen|the Labour Market Board 
arbetsmarknads:stöd|labour market assistance,unemployment allowance 
arbetsmarknads:utbildning|job re-training (scheme),labour market (employment) training 
arbetsmiljölagen|the Work Environment Act,&amp;quot;The act regulating environmental conditions at places of work.&amp;quot; 
Arbetsmiljöverket| 
arbets:namn|working (provisional) name,a temporary name for sth. which is not yet complete 
arbets:nedläggelse|work (industrial) stoppage,stoppage of work 
arbets:plats|workplace,place of work (employment) 
arbets:prövning|physio-therapeutic test,assessment of working capacity (capacity for work) 
arbets:skada|industrial (occupational) injury,an injury sustained as a result of an accident, illness or the like suffered at work, (occupational illness), or as a result of an injury sustained or a disease contracted on the way to or from work 
arbetsskade:försäkring|occupational (work) injuries insurance (scheme),&amp;quot;All wagesalary earners, self-employed persons and persons working under contract are covered by the scheme provided they are resident in Sweden and are paying contributions to the ATP (supplementary pension) scheme. Students are covered inasmuch as the training they are receiving involves a particular risk of occupational injury.&amp;quot; / 
arbets:skygg|work-shy,lazy 
arbets:styrka|labour (work) force,all those working at a place of work, the whole staff of workmen 
arbets:tagare|employee,worker 
arbets:terapeut|occupational therapist,a person at a hospital, nursing home, or the like, who, as prescribed by a doctor, helps restore bodily functions, especially as regards mobility, and trains patients in the practical activities of day-to-day life in an effort to enable them to lead meaningful lives 
arbets:terapi|occupational therapy,&amp;quot;Treatment of the elderly and disabled by an occupational therapist working under a doctor&amp;#39;s prescription.&amp;quot; 
Arbetstidslagen|the Working Hours Restriction Act,&amp;quot;The Act applies to practically all employees working for an employer. Provisions restricting the number of hours which may be worked are also incorporated in collective wage agreements.&amp;quot; 
arbets:tillstånd|work permit 
arbets:träning|vocational training,&amp;quot;Vocational training is undertaken to increase the work capacity of disabled persons and some other categories of job-seekers with a view to improving their chances of obtaining some form of employment. Before proceeding with vocational training, an assessment is carried out of the individual&amp;#39;s capacity for work.&amp;quot; 
arbets:vecka|(work week [US]),working-week 
arbets:vård|vocational rehabilitation 
arbets:vägledare|employment (vocational) guidance officer,an officer employed by the employment service to assist others in their choice of careers or jobs 
arbets:vägledning|employment (vocational) guidance (counselling),provision by the employment service of information on jobs, educational programmes, and the like, and to forecast the future for particular careers or types of employment 
area|area,surface, extent of space 
areal|area,(part of a) surface, extent of space 
arena|arena,a place for competitive events or public entertainment 
arg|enraged,(mad [US]) 
argentinare|Argentinean,Argentine 
argentinsk|Argentine,Argentinean 
argsint|irascible,ill-tempered 
argument|argument,there are strong arguments for reducing the speed limit 
argumentation|argumentation,the development of an argument, reasoning, discussion 
argumentera|argue,argument 
aria|aria,aria from an opera 
aristokrat|aristocrat,a person belonging to the upmost stratum of society 
aristokrati|aristocracy,highbrows, intellectual snobs 
aristokratisk|aristocratic,being typical of the aristocracy, lofty, superior 
ark|ark 
ark|sheet 
arkad|arcade,a series of arches supported on pillars or columns; a covered pedestrian street lined by shops 
arkebusera|execute by a firing squad,shoot 
arkeolog|archaeologist, (archeologist [US]) 
arkeologi|(archeology [US]),archaeology 
arketyp|archetype,a model or prototype; a notion or symbol common to all people 
arkipelag|archipelago,a (large) group of small islands 
arkitekt|architect,a person whose profession is the design of buildings, etc. 
arkitektur|architecture,the profession of designing buildings; the character or style of building 
arkiv|archives,provincial archives (record office) 
arla|early,early in the morning 
arm|wretched,poor 
arm|arm,walk arm in arm 
armatur|(electric, lighting) fittings; armature 
arm:band|bracelet,a chain or band worn round the wrist 
armbands:ur|wrist-watch,a watch worn on the wrist 
armbåga|elbow,elbow one&amp;#39;s way forward (&amp;quot;push one&amp;#39;s way forward with one&amp;#39;s elbows&amp;quot;) 
arm:båge|elbow,elbow joint 
armé|army,the army, air force and navy 
armenier|Armenian,a person from Armenia 
armenisk|Armenian,of or from Armenia, pertaining to Armenia 
armeniska|Armenian,the language spoken by Armenians 
armera|reinforce,reinforced concrete 
armering|reinforcement,reinforcement bar (rod) 
arm:håla|armpit,the hollow between the arm and the chest 
armod|destitution,poverty 
arom|aroma,a (strong) pleasant smell 
arrangemang|arrangement,organization 
arrangemang|arrangement,write an arrangement 
arrangera|arrange,the tournament will be arranged by the Swedish Sports Confederation 
arrangör|organizer,arranger 
arrendator|leaseholder,tenant 
arrende|tenancy, lease, leasehold, rent 
arrendera|rent,lease 
arrest|detention,custody 
arrestera|arrest,he was arrested on suspicion of violation of the currency regulations 
arrogans|arrogance,self-important and patronizing behaviour 
arrogant|arrogant,an arrogant response 
arsel|arse,(ass [US]) 
arsenal|arsenal,V.A.T. is one of the measures making up the Government&amp;#39;s arsenal of social policies 
arsle|arsehole,arse 
art|species,type 
art director|art director,the person responsible for the production of graphic art (at an advertising agency) 
arta sig|develop (well),be looking up 
artificiell|artificial,false 
artig|courteous,polite 
artikel|article,write an article for a newspaper 
artikel|commodity,article 
artikel|article,a word (or suffix) indicating whether a noun is to be understood in its definite or indefinite form 
artikulera|articulate,articulation 
artilleri|artillery,large-calibre guns 
artist|artist,artiste 
artistisk|artistic 
art:namn|species name,specific name 
arton|eighteen,eighteenth 
artonhundra:tal|the nineteenth century,in the nineteenth century 
artär|artery 
arv|heredity,bequest 
arvinge|heir,heiress 
arvlös|disinherited,disinherit sby 
arvode|fee,charge 
Arvsfonden|The (Swedish) State Inheritance Fund 
arv:skifte|distribution (division) of an estate,distribution of the property of a dead person among the parties to his or her estate, i.e. among the heirs and beneficiaries 
arv:synd|original sin,the innate tendency of mankind to evil 
arvtagare|[male] heir,a person who inherits or is entitled to succeed to an estate 
as|carcass,carrion 
as|Aesir,worship of the Aesir 
asbest|asbestos,asbestos handling [technology, methods, etc.] 
asfalt|asphalt,a substance used for surfacing roads 
asfaltera|asphalt,to pave with asphalt 
asiat|Asiatic,Asian 
asiatisk|Asiatic,Asian 
asjett|[small] plate,side plate 
ask|packet,box 
ask|ash,the tree Fraxinus excelsior 
aska|ash,ashtray 
aska|knock the ash off,do not drop ash on the floor! 
A-skatt|withholding tax, pay-as-you-earn (P.A.Y.E.) tax 
asket|ascetic,ascetic 
ask:fat|ashtray,a plate or receptacle for tobacco ash, cigarette ends, etc. 
ask:kopp|ashtray,a bowl or receptacle for tobacco ash, cigarette ends, etc. 
askonsdagen|Ash Wednesday,the Wednesday after Quinquagesima (Shrove) Sunday, the first day of Lent 
asocial|asocial,anti-social 
asp|aspen,the tree Populus tremula 
aspekt|aspect,treat (discuss) a matter from several points of view 
aspirant|candidate,applicant 
aspirera|aspire (to),her ambition was a place on the board 
ass|insured,registered and insured 
assiett|side plate,[small] plate 
assimilera|assimilate,have the Sami people been integrated into Swedish society? 
assistans|assistance,help 
assistent|assistant,assistant director 
assistent|food processor,electric mixer 
assistera|assist,help 
association|association,ability to form associations 
associera|associate,form associations 
assurans|insurance,&amp;quot;Items sent by mail can be insured at the post office for an extra fee.&amp;quot; 
assurera|insure,insured mail 
assyrier|Assyrian,a member of an ethnic group from certain parts of Syria, Iraq, Lebanon and Turkey 
assyrisk|Assyrian,of or from Assyria, pertaining to Assyria 
aster|aster,any plant of the genus Aster 
asterisk|asterisk,a small, starlike symbol (*) used as a reference mark in writing and printing 
astigmatisk|astigmatic,having a refractive error of the eye 
astma|asthma,attack of asthma 
astrologi|astrology,the (supposed) art of predicting the course of human affairs by a study of the motion of the planets among the stars 
astronaut|astronaut,a space-traveller 
astronomi|astronomy,astronomical 
asyl|asylum,seek (ask for) (political) asylum 
AT|work permit,&amp;quot;The permit enabling persons who are not citizens of one of the Nordic countries to work in Sweden. Holders of a permanent residence permit (PUT), persons who are married to a Swedish citizen, and persons who are under the age of sixteen and whose custodian is the holder of a permit are not required to have a work permit.&amp;quot; 
atavistisk|atavistic,primitive 
ateist|atheist,one who denies the existence of God 
ateljé|studio,the workroom of an artist 
atlant-|Atlantic,transatlantic liner 
